name,year,month,day,minlat,maxlat,minlon,maxlon,clouds_num,avg_size,mean_temperature,mean_wind_speed,mean_wind_direction,reletive_humidity,vertical_velocity
20190826-9-8-93-92,2019,8,26,-9,-8,-93,-92,22,161.34375,18.456750488281273,9.776111,163.37068,76.52738,0.025474662
20190826-9-8-94-93,2019,8,26,-9,-8,-94,-93,5,331.8125,18.582604980468773,9.664835,163.59549,76.18112,0.030762749
20190826-9-8-95-94,2019,8,26,-9,-8,-95,-94,33,84.4375,18.797235107421898,9.451636,164.70306,75.13112,0.032383844
20190826-9-8-97-96,2019,8,26,-9,-8,-97,-96,29,48.9375,19.322839355468773,8.782178,166.66173,77.35659,0.033116266
20190827-11-10-87-86,2019,8,27,-11,-10,-87,-86,6,76.71875,15.710137939453148,4.9305115,153.20395,78.78085,0.028338356
20190827-11-10-88-87,2019,8,27,-11,-10,-88,-87,3,964.375,16.076623535156273,5.4052773,155.8312,78.11226,0.02930027
20190827-12-11-83-82,2019,8,27,-12,-11,-83,-82,2,1325.03125,14.230279541015648,4.8898005,124.346634,81.33195,0.02742527
20190827-12-11-84-83,2019,8,27,-12,-11,-84,-83,13,108.375,14.627465820312523,5.185859,135.73714,81.101166,0.027244605
20190827-12-11-85-84,2019,8,27,-12,-11,-85,-84,68,18.375,14.910913085937523,5.5428047,144.55768,81.17398,0.025003396
20190827-12-11-87-86,2019,8,27,-12,-11,-87,-86,14,51.0,15.560052490234398,6.220913,153.47943,80.11273,0.021414528
20190827-13-12-83-82,2019,8,27,-13,-12,-83,-82,22,137.5625,14.794641113281273,6.710436,130.5717,80.87648,0.01626316
20190827-13-12-84-83,2019,8,27,-13,-12,-84,-83,33,56.6875,15.086663818359398,6.781699,138.23521,81.22257,0.01707859
20190827-14-13-83-82,2019,8,27,-14,-13,-83,-82,12,85.40625,15.463342285156273,8.770329,131.09152,80.74586,-0.0027846908
20190827-6-5-87-86,2019,8,27,-6,-5,-87,-86,10,138.53125,17.837182617187523,4.3342247,117.80831,84.46164,0.0422739
20190828-10-9-89-88,2019,8,28,-10,-9,-89,-88,23,246.6875,17.477319335937523,6.665745,143.18323,78.64627,0.010410385
20190828-10-9-90-89,2019,8,28,-10,-9,-90,-89,27,120.5,17.715447998046898,7.4098005,144.30714,77.78565,0.0075685885
20190828-10-9-91-90,2019,8,28,-10,-9,-91,-90,30,121.0,17.902398681640648,8.044292,144.37474,77.650024,0.010024643
20190828-10-9-92-91,2019,8,28,-10,-9,-92,-91,39,100.5,18.096002197265648,8.497858,145.48622,77.21096,0.014326401
20190828-10-9-93-92,2019,8,28,-10,-9,-93,-92,23,135.8125,18.252801513671898,8.639173,147.01721,77.12065,0.016377183
20190828-10-9-95-94,2019,8,28,-10,-9,-95,-94,10,341.46875,18.702081298828148,8.435287,149.46921,78.16643,0.029282456
20190828-10-9-96-95,2019,8,28,-10,-9,-96,-95,13,167.125,18.975671386718773,8.381457,152.25731,78.60002,0.038037337
